schema_version,finding_id,run_id,rule_id,category,severity,source_marker,sink_kind,sink_value,evidence_seq_start,evidence_seq_end,summary
1,finding:v1:dbac6ae5941fe6b436bdb5a48751f9ac11994dc301a428143a7225ad06f75c44,run_5a4b54f4e99f1eb50a47be34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f15fd282000 length uint64 24576 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9978 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 skillsissue-sandbox:local skillsissue-target-run_5a4b54f4e99f1eb50a47be34 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 9 mmap  a4c3b359c15c 24930 24931 24931 skillsissue-detonation 4026532401 3717732224 64 4026532405 2256784484 65 python3 2 139732418306048 detonation mmap 2256784484 65 1785511602044757399 1785511602077214442 65532,1599,1599,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dbf2eb6aa72a628177072e07d7d13c9be7955a3549fe17ce7506b0f3d5a30e6e,run_c31204c610bcf3d0d0c2ce32,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f36839ea000 length uint64 94208 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9473 1d1895827179642a0afab9d4fb474c398e9576cb0c18de574d537a5b4397549f skillsissue-sandbox:local skillsissue-target-run_c31204c610bcf3d0d0c2ce32 1d1895827179642a0afab9d4fb474c398e9576cb0c18de574d537a5b4397549f 9 mmap  1d1895827179 24013 24014 24014 skillsissue-detonation 4026532337 335952478 62 4026532403 1659906401 63 node 1 139872113172480 detonation mmap 1659906401 63 1785511597635452053 1785511597637724711 65532,533,533,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dc1b07d319a5ccf8d6f3007f394774675d9f4945663d3b824d6e8afe8eb4088d,run_848e9e40af5bedfffbbc8c3f,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f9e5bc06000 length uint64 438272 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9559 fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 skillsissue-sandbox:local skillsissue-target-run_848e9e40af5bedfffbbc8c3f fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 9 mmap  fd43621626fe 23743 23744 23744 skillsissue-detonation 4026532401 2255558803 73 4026532404 2115514169 74 grep 3 140318120894464 detonation mmap 2115514169 74 1785511586714751977 1785511586715626129 65532,1631,1631,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dc2d2fb277d385404e65b9e06efb8ef3352245655a6b201052cdf604427a1a4f,run_b74681f63891cd430a4c7573,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fbf6eee5000 length uint64 16384 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9609 6652241fde6bd9fb08fc33cbde81f5bdc9a3cbc6aa9cb5bd9ca6224cea5bd362 skillsissue-sandbox:local skillsissue-target-run_b74681f63891cd430a4c7573 6652241fde6bd9fb08fc33cbde81f5bdc9a3cbc6aa9cb5bd9ca6224cea5bd362 9 mmap  6652241fde6b 23568 23569 23569 skillsissue-detonation 4026532401 836851077 68 4026532404 3084136158 69 python 2 140460176592896 detonation mmap 3084136158 69 1785511587539526848 1785511587592667267 65532,3142,3142,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dc44f714ba0040bd2986ecbde8500d9568cc480510a8af0002580d6cf0d96c48,run_568975f41c6c610c56857c34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f82ef4a9000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9043 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 skillsissue-sandbox:local skillsissue-target-run_568975f41c6c610c56857c34 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 9 mmap  474188aa7d8d 21481 21482 21482 skillsissue-detonation 4026532401 2577140007 80 4026532404 2917560309 81 python 3 140200337117184 detonation mmap 2917560309 81 1785490442568299751 1785490442568958334 65532,2266,2266,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dc48672d3fd0d3242984ebe414ce60afd2b8c1279f1583d3167183c6282ec6e8,run_5a4b54f4e99f1eb50a47be34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fc1c7dc4000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9978 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 skillsissue-sandbox:local skillsissue-target-run_5a4b54f4e99f1eb50a47be34 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 9 mmap  a4c3b359c15c 24928 24929 24929 skillsissue-detonation 4026532401 2970365425 62 4026532405 4199912924 63 python3 1 140470258515968 detonation mmap 4199912924 63 1785511601943535343 1785511602007075475 65532,1064,1064,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dcb181ae0ccd3c29275f3a41316260960f55067cd0c17197786147cbba1bcf0b,run_e16639c58e151d4400255ce2,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f09fea43000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9304 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a skillsissue-sandbox:local skillsissue-target-run_e16639c58e151d4400255ce2 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a 9 mmap  d5289cf37afc 20688 21297 21297 skillsissue-detonation 4026532401 772224681 1 4026532404 3426264134 57 python3 3 139680903606272 detonation mmap 3426264134 57 1785490431838779049 1785490431863940190 65532,1176,1176,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dcd08b09fcbe2d2ccc15fa37ff0293be1c493f36e257cc59abd73a30315bcc8a,run_56b3ee099af0ba27d2681f57,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f57d52cd000 length uint64 208896 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 24576 6 9903 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a skillsissue-sandbox:local skillsissue-target-run_56b3ee099af0ba27d2681f57 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a 9 mmap  e7b5c8018a98 24892 24893 24893 skillsissue-detonation 4026532401 3733805093 61 4026532404 2536993141 62 python 2 140015215366144 detonation mmap 2536993141 62 1785511601848272862 1785511602020735216 65532,2532,2532,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dd05f0f48477804412481a2296bc4c2b004ed4be206bc2ac9ff39ab59d8cb3a6,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f3289941000 length uint64 32768 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24822 24823 24823 skillsissue-detonation 4026532401 426590984 62 4026532405 2664331134 63 curl 3 139855033274368 detonation mmap 2664331134 63 1785511617084654921 1785511617091894770 65532,643,643,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dd0dd80dff6bcd66a79c2be374aff6ea183d0387dafd7a53b3f7c71618573908,run_e16639c58e151d4400255ce2,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fc7cc2fb000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9304 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a skillsissue-sandbox:local skillsissue-target-run_e16639c58e151d4400255ce2 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a 9 mmap  d5289cf37afc 20688 21299 21299 skillsissue-detonation 4026532401 772224681 1 4026532404 2129488018 59 python3 3 140496100896768 detonation mmap 2129488018 59 1785490432042294430 1785490432066849564 65532,1846,1846,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dd2a1e15d5a2d3a59abbd9e798f212288ef9ab53975fd6888cd15afc056ccfa1,run_fedd5d5ad47024e4af7653f1,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa05a132000 length uint64 16384 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9329 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 skillsissue-sandbox:local skillsissue-target-run_fedd5d5ad47024e4af7653f1 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 9 mmap  1f7defc06561 20928 21556 21556 skillsissue-detonation 4026532401 1238997244 1 4026532404 4149889760 64 python3 2 140326682697728 detonation mmap 4149889760 64 1785506377885755419 1785506377914574076 65532,1345,1345,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dd31785b3745e70f806870bbd87df50e7a0c8db6fb59601b1bf4d2e3f5a31aee,run_e313c85d88056e7acd773594,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f3a23739000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9498 c96bd342f07b3aab9eaf46cdf9ca84e47d3445182b6660db0cf5daefd3cd7ff0 skillsissue-sandbox:local skillsissue-target-run_e313c85d88056e7acd773594 c96bd342f07b3aab9eaf46cdf9ca84e47d3445182b6660db0cf5daefd3cd7ff0 9 mmap  c96bd342f07b 23113 23687 23687 skillsissue-detonation 4026532401 969647563 1 4026532404 770180408 76 sh 3 139887679606784 detonation mmap 770180408 76 1785511593686969747 1785511593687876935 65532,2207,2207,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dd7a6578932871641cb7fc9707a6ca09cae44b0470d840a2465e7c5e57e57baf,run_568975f41c6c610c56857c34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa18aae4000 length uint64 24576 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9043 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 skillsissue-sandbox:local skillsissue-target-run_568975f41c6c610c56857c34 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 9 mmap  474188aa7d8d 20834 21483 21483 skillsissue-detonation 4026532401 3966263418 1 4026532404 678470525 82 python3 3 140331793137664 detonation mmap 678470525 82 1785490442668206237 1785490442698978781 65532,2767,2767,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dda3d155fb3d7a62c998cfa0d08c6f5561f20e5088378e2c66575735b6783366,run_848e9e40af5bedfffbbc8c3f,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f966561f000 length uint64 110592 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 28672 6 9559 fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 skillsissue-sandbox:local skillsissue-target-run_848e9e40af5bedfffbbc8c3f fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 9 mmap  fd43621626fe 23741 23742 23742 skillsissue-detonation 4026532401 527185298 71 4026532404 4274767507 72 mkdir 1 140283922739200 detonation mmap 4274767507 72 1785511586611547077 1785511586612225494 65532,1433,1433,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:ddab55eee9164fb414b3a3cf0e4e1b68eebd7f250ec03fac6d2a77c626a79b96,run_3858c8d9e069a8b0a332d43e,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fce92883000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9967 f5495ce3e06469ceff23612c0e27d368dbb9073303432ec67b6ea0384a0737b4 skillsissue-sandbox:local skillsissue-target-run_3858c8d9e069a8b0a332d43e f5495ce3e06469ceff23612c0e27d368dbb9073303432ec67b6ea0384a0737b4 9 mmap  f5495ce3e064 24935 24936 24936 skillsissue-detonation 4026532401 3687272787 67 4026532404 461227857 68 python 0 140525198389248 detonation mmap 461227857 68 1785511587736936413 1785511587738128377 65532,798,798,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:ddbe3ea327da111180175b89751058c243c463e359f8042095441675f4451ac4,run_78407ce62001bf933eeb531a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd4453a5000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9609 77dc8202025c0526dcfc6be0bac92e7a5fde62c4d48a519256eacda9ae0156d6 skillsissue-sandbox:local skillsissue-target-run_78407ce62001bf933eeb531a 77dc8202025c0526dcfc6be0bac92e7a5fde62c4d48a519256eacda9ae0156d6 9 mmap  77dc8202025c 23598 23599 23599 skillsissue-detonation 4026532400 1379258981 59 4026532403 4207992704 60 pip 3 140549671243776 detonation mmap 4207992704 60 1785511604176726525 1785511604350670326 65532,2196,2196,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:ddcdf5c3a21a9b0bb129b97bacbdd4d2c2916e22d77f1b17acc4807b5de7d34d,run_f866bb7f67a571f1221e7a2a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa6d9f4f000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9190 a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 skillsissue-sandbox:local skillsissue-target-run_f866bb7f67a571f1221e7a2a a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 9 mmap  a87e3cd15b9e 21441 21835 21835 skillsissue-detonation 4026532447 3058307402 1 4026532450 77370303 43 python3 2 140354598006784 detonation mmap 77370303 43 1785511566643560798 1785511566644240057 65532,1542,1542,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:de12c37258a1ed62120a2081f2d4b8a5eef17a898a07358d4360cdf73dd66d31,run_fedd5d5ad47024e4af7653f1,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd66268d000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9329 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 skillsissue-sandbox:local skillsissue-target-run_fedd5d5ad47024e4af7653f1 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 9 mmap  1f7defc06561 20928 21557 21557 skillsissue-detonation 4026532401 1238997244 1 4026532404 2625307163 65 python3 2 140558750765056 detonation mmap 2625307163 65 1785506377987519749 1785506377988487708 65532,1443,1443,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:de248797ef5e4b68ee5d74bd1e44fca7ec4a5fb3601b65fc5a7eef2cd5af0a98,run_214cd7b1d37c0c76d5a3530d,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,419,420,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:de4e818eca3ab4f6475ef0a44e576be4d7ea83191694428f28829fffabdbc792,run_e4e5a35fefe1708dcaa387a3,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f2a07a34000 length uint64 69632 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 61440 6 9301 469ba68c2410ee938e27b5926eb9ca35dd21c045a8f2e11a3b4d0200ed69f1bd skillsissue-sandbox:local skillsissue-target-run_e4e5a35fefe1708dcaa387a3 469ba68c2410ee938e27b5926eb9ca35dd21c045a8f2e11a3b4d0200ed69f1bd 9 mmap  469ba68c2410 22545 22546 22546 skillsissue-detonation 4026532336 4067114708 67 4026532403 1629022729 68 bash 3 139818493493248 detonation mmap 1629022729 68 1785511575329756987 1785511575330348594 65532,698,698,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:de94c9d70f710e89f170afb33c32322d5dba8ba00afdab95c67f02f992c3b9f7,run_872aa26266a0557d6918aabe,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fbbb62a4000 length uint64 16384 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9104 2c44de988926151e1b8a2f2569d26b8f41120ab074f9ce124d29571792b635f2 skillsissue-sandbox:local skillsissue-target-run_872aa26266a0557d6918aabe 2c44de988926151e1b8a2f2569d26b8f41120ab074f9ce124d29571792b635f2 9 mmap  2c44de988926 20690 21316 21316 skillsissue-detonation 4026532400 1471477463 1 4026532403 3750445848 62 python3 3 140444191834112 detonation mmap 3750445848 62 1785489241027716199 1785489241061650818 65532,907,907,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dea3051ac57dbdf1f2a3723fd29527b289fa19e5530b2dd8aabd2e8f5530b971,run_51043a0337f46bb1c877cc39,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,lifeemergence.com,7781,7784,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:df3b2b1429f80351a5a0caee81c0175a24ba969dc4d03baf8408d37f788af6d0,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f3289959000 length uint64 49152 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24822 24823 24823 skillsissue-detonation 4026532401 426590984 62 4026532405 2664331134 63 curl 3 139855033372672 detonation mmap 2664331134 63 1785511617084654921 1785511617091440999 65532,625,625,"Observed process injection, executable anonymous memory, or memory-resident execution"
